conversations,dataset_name
"[{'role': 'user', 'content': 'Question: What is the most common genre among English language movies from the USA with a metascore of 100? \n Dataset Columns: imdb_title_id; category, title; category, original_title; category, year; float64, date_published; category, genre; category, duration; uint16, country; category, language; category, director; category, writer; category, production_company; category, actors; object, description; object, avg_vote; float64, votes; uint32, budget; category, usa_gross_income; category, worlwide_gross_income; category, metascore; float64, reviews_from_users; float64, reviews_from_critics; float64'}, {'role': 'assistant', 'content': ""df[(df['metascore'] == 100) & (df['country'] == 'USA') & (df['language'] == 'English')]['genre'].mode().iloc[0]""}]",044_IMDb
"[{'role': 'user', 'content': 'Question: What is the language of the movie from the USA with the highest metascore? \n Dataset Columns: imdb_title_id; category, title; category, original_title; category, year; float64, date_published; category, genre; category, duration; uint16, country; category, language; category, director; category, writer; category, production_company; category, actors; object, description; object, avg_vote; float64, votes; uint32, budget; category, usa_gross_income; category, worlwide_gross_income; category, metascore; float64, reviews_from_users; float64, reviews_from_critics; float64'}, {'role': 'assistant', 'content': ""df[df['country'] == 'USA'].nlargest(1, 'metascore')['language'].iloc[0]""}]",044_IMDb
"[{'role': 'user', 'content': 'Question: What is the genre of the English language movie from the USA with the most votes? \n Dataset Columns: imdb_title_id; category, title; category, original_title; category, year; float64, date_published; category, genre; category, duration; uint16, country; category, language; category, director; category, writer; category, production_company; category, actors; object, description; object, avg_vote; float64, votes; uint32, budget; category, usa_gross_income; category, worlwide_gross_income; category, metascore; float64, reviews_from_users; float64, reviews_from_critics; float64'}, {'role': 'assistant', 'content': ""df[(df['country'] == 'USA') & (df['language'] == 'English')].loc[df['votes'].idxmax(), 'genre']""}]",044_IMDb
"[{'role': 'user', 'content': 'Question: What are the 5 most common countries among English language movies with a year earlier than 2000? \n Dataset Columns: imdb_title_id; category, title; category, original_title; category, year; float64, date_published; category, genre; category, duration; uint16, country; category, language; category, director; category, writer; category, production_company; category, actors; object, description; object, avg_vote; float64, votes; uint32, budget; category, usa_gross_income; category, worlwide_gross_income; category, metascore; float64, reviews_from_users; float64, reviews_from_critics; float64'}, {'role': 'assistant', 'content': ""df[(df['language'] == 'English') & (df['year'] < 2000)]['country'].value_counts().head(5).index.tolist()""}]",044_IMDb
"[{'role': 'user', 'content': 'Question: What are the top 5 years for English language movies from the USA in the drama genre? \n Dataset Columns: imdb_title_id; category, title; category, original_title; category, year; float64, date_published; category, genre; category, duration; uint16, country; category, language; category, director; category, writer; category, production_company; category, actors; object, description; object, avg_vote; float64, votes; uint32, budget; category, usa_gross_income; category, worlwide_gross_income; category, metascore; float64, reviews_from_users; float64, reviews_from_critics; float64'}, {'role': 'assistant', 'content': ""df[(df['language'] == 'English') & (df['country'] == 'USA') & (df['genre'].str.contains('Drama'))]['year'].value_counts().nlargest(5).index.tolist()""}]",044_IMDb
"[{'role': 'user', 'content': 'Question: Does the song with the longest duration also have the highest energy? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df.loc[df['duration_ms'].idxmax(), 'energy'] == df['energy'].max()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: Does the song with the highest energy also have the highest popularity? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""(df['energy'].idxmax() == df['popularity'].idxmax())""}]",045_Predict
"[{'role': 'user', 'content': ""Question: What's the maximum popularity score in the dataset? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64""}, {'role': 'assistant', 'content': ""df['popularity'].max()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: How many songs were released in the year with the most releases? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df['release_year'].value_counts().max()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: Who is the artist with the highest popularity score? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df.loc[df['popularity'].idxmax(), 'artists']""}]",045_Predict
"[{'role': 'user', 'content': 'Question: In which month was the most popular song released? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df.loc[df['popularity'].idxmax(), 'release_month']""}]",045_Predict
"[{'role': 'user', 'content': ""Question: What's the name of the longest song? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64""}, {'role': 'assistant', 'content': ""df.loc[df['duration_ms'].idxmax(), 'name']""}]",045_Predict
"[{'role': 'user', 'content': ""Question: What's the name of the song with the most energy? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64""}, {'role': 'assistant', 'content': ""df.loc[df['energy'].idxmax(), 'name']""}]",045_Predict
"[{'role': 'user', 'content': 'Question: What are the the 2 shortest songs in the dataset? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df.nsmallest(2, 'duration_ms')['name'].tolist()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: What are the 3 longest song durations? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df.nlargest(3, 'duration_ms')['duration_ms'].tolist()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: What are the 4 latest release years in the dataset? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df['release_year'].nlargest(4).tolist()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: What are the top 3 energy scores in the dataset? \n Dataset Columns: id; uint16, name; category, popularity; uint8, duration_ms; float64, artists; object, id_artists; object, danceability; float64, energy; float64, key; uint8, loudness; float64, speechiness; float64, acousticness; float64, instrumentalness; float64, liveness; float64, valence; float64, tempo; float64, release_year; uint16, release_month; float64, release_day; float64'}, {'role': 'assistant', 'content': ""df['energy'].nlargest(3).tolist()""}]",045_Predict
"[{'role': 'user', 'content': 'Question: Does the athlete with the highest weight also participate in the sport with the most athletes? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category'}, {'role': 'assistant', 'content': ""(df['Sport'].value_counts().idxmax() == df.loc[df['Weight'].idxmax(), 'Sport'])""}]",046_120
"[{'role': 'user', 'content': ""Question: What's the average age of athletes in the dataset? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category""}, {'role': 'assistant', 'content': ""df['Age'].mean()""}]",046_120
"[{'role': 'user', 'content': ""Question: What's the maximum weight of athletes in the dataset? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category""}, {'role': 'assistant', 'content': ""df['Weight'].max()""}]",046_120
"[{'role': 'user', 'content': ""Question: What's the name of the athlete who participated in the most number of games? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category""}, {'role': 'assistant', 'content': ""df['Name'].value_counts().idxmax()""}]",046_120
"[{'role': 'user', 'content': ""Question: What's the sport of the athlete with the most medals? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category""}, {'role': 'assistant', 'content': ""df[df['Name'] == df['Name'].value_counts().idxmax()]['Sport'].iloc[0]""}]",046_120
"[{'role': 'user', 'content': 'Question: What are the top five most common ages of athletes? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category'}, {'role': 'assistant', 'content': ""df['Age'].value_counts().nlargest(5).index.tolist()""}]",046_120
"[{'role': 'user', 'content': 'Question: What are the 4 most common years of participation? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category'}, {'role': 'assistant', 'content': ""df['Year'].value_counts().nlargest(4).index.tolist()""}]",046_120
"[{'role': 'user', 'content': 'Question: What are the three most common heights of athletes? \n Dataset Columns: ID; uint32, Name; category, Sex; category, Age; float64, Height; float64, Weight; float64, Team; category, NOC; category, Games; category, Year; uint16, Season; category, City; category, Sport; category, Event; category, Medal; category'}, {'role': 'assistant', 'content': ""df['Height'].value_counts().nlargest(3).index.tolist()""}]",046_120
"[{'role': 'user', 'content': 'Question: Does the dataset contain customers who are under the age of 18? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""(df['customer_age'] < 18).any()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Are there any customers with a total transaction amount of zero? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""(df['total_trans_amt'] == 0).any()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Does the dataset include customers with a credit limit exceeding $50,000? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""(df['credit_limit'] > 50000).any()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Are there any customers in the dataset who are inactive for more than 12 months? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""(df['months_inactive_12_mon'] > 12).any()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the highest credit limit in the dataset? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['credit_limit'].max()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the maximum total transaction amount recorded? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['total_trans_amt'].max()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the largest total revolving balance in the dataset? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['total_revolving_bal'].max()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the highest customer age in the dataset? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['customer_age'].max()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the most common level of education among the customers? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['education_level'].mode().iloc[0]""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the most common income category of the customers? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['income_category'].mode()[0]""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Which gender is most represented among the customers? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['gender'].mode()[0]""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What is the most common attrition flag value? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['attrition_flag'].mode()[0]""}]",047_Bank
"[{'role': 'user', 'content': 'Question: What are the top 3 most common education levels among the customers? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['education_level'].value_counts().nlargest(3).index.tolist()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Which are 4 most frequent income categories? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['income_category'].value_counts().nlargest(4).index.tolist()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Which are the top 3 most frequent income categories? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['income_category'].value_counts().nlargest(3).index.tolist()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: Which are the two most frequent income categories? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df['income_category'].value_counts().nlargest(2).index.tolist()""}]",047_Bank
"[{'role': 'user', 'content': 'Question: How old are the 5 oldest customers in the dataset? \n Dataset Columns: id; uint16, attrition_flag; uint8, customer_age; uint8, gender; category, education_level; category, income_category; category, total_relationship_count; uint8, months_inactive_12_mon; uint8, credit_limit; float64, total_revolving_bal; uint16, total_amt_chng_q4_q1; float64, total_trans_amt; uint16, total_trans_ct; uint8, total_ct_chng_q4_q1; float64, avg_utilization_ratio; float64'}, {'role': 'assistant', 'content': ""df.nlargest(5, 'customer_age')['customer_age'].tolist()""}]",047_Bank
"[{'role': 'user', 'content': ""Question: Are there any job positions available in 'New York, NY'? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8""}, {'role': 'assistant', 'content': ""(df['Location'] == 'New York, NY').any()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Are there any job listings from companies founded before 1900? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""(df['Founded'] < 1900).any()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Are there any job listings that require Python skills? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""(df['python_yn'] == 1).any()""}]",048_Data
"[{'role': 'user', 'content': ""Question: Is there a job listing for a 'Data Engineer' role? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8""}, {'role': 'assistant', 'content': ""df['Job Title'].str.contains('Data Engineer', case=False).any()""}]",048_Data
"[{'role': 'user', 'content': 'Question: How many unique job titles are listed? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Job Title'].nunique()""}]",048_Data
"[{'role': 'user', 'content': 'Question: On average, how old are the companies that have job listings? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['age'].mean()""}]",048_Data
"[{'role': 'user', 'content': ""Question: What's the highest rating a company has received? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8""}, {'role': 'assistant', 'content': ""df['Rating'].max()""}]",048_Data
"[{'role': 'user', 'content': ""Question: How many job listings are there from 'Government' type of ownership? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8""}, {'role': 'assistant', 'content': ""df[df['Type of ownership'] == 'Government'].shape[0]""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which job title has the highest average salary? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df.groupby('Job Title')['avg_salary'].mean().idxmax()""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which state has the most number of job listings? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['job_state'].value_counts().idxmax()""}]",048_Data
"[{'role': 'user', 'content': 'Question: From which sector is the job listing with the highest salary? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df.loc[df['avg_salary'].idxmax(), 'Sector']""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which company size has the most job listings? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Size'].mode().iloc[0]""}]",048_Data
"[{'role': 'user', 'content': 'Question: Which are the top 3 sectors with the most job listings? \n Dataset Columns: Job Title; category, Salary Estimate; object, Job Description; object, Rating; float64, Company Name; category, Location; category, Headquarters; category, Size; category, Founded; int16, Type of ownership; category, Industry; category, Sector; category, Revenue; category, Competitors; category, hourly; uint8, employer_provided; uint8, min_salary; uint8, max_salary; uint16, avg_salary; float64, company_txt; category, job_state; category, same_state; uint8, age; int16, python_yn; uint8, R_yn; uint8, spark; uint8, aws; uint8, excel; uint8'}, {'role': 'assistant', 'content': ""df['Sector'].value_counts().nlargest(3).index.tolist()""}]",048_Data
